company,console,name,metascore
Sony,PS2,Freaky Flyers,66
Sony,PS2,Auto Modellista,66
Sony,PS2,Disaster Report,66
Sony,PS2,Battlestar Galactica,66
Sony,PS2,Dragon Ball Z: Budokai 2,66
Sony,PS2,Whiplash,66
Sony,PS2,R: Racing Evolution,66
Sony,PS2,NFL GameDay 2004,65
Sony,PS2,Indiana Jones and the Emperor's Tomb,65
Sony,PS2,RPG Maker II,65
Sony,PS2,Chaos Legion,65
Sony,PS2,Resident Evil: Dead Aim,65
Sony,PS2,Gladiator: Sword of Vengeance,65
Sony,PS2,Summer Heat Beach Volleyball,65
Sony,PS2,Mission: Impossible: Operation Surma,64
Sony,PS2,Aero Elite: Combat Academy,64
Sony,PS2,"Warhammer 40,000: Fire Warrior",64
Sony,PS2,Intellivision Lives!,64
Sony,PS2,Mojo!,63
Sony,PS2,Black & Bruised,63
Sony,PS2,Tokyo Xtreme Racer 3,63
Sony,PS2,Vexx,63
Sony,PS2,Shinobi,71
Sony,PS2,NCAA College Football 2K3,71
Sony,PS2,State of Emergency,71
Sony,PS2,Grandia II,71
Sony,PS2,Harry Potter and the Chamber of Secrets,71
Sony,PS2,Ecco the Dolphin: Defender of the Future,71
Sony,PS2,Sub Rebellion,71
Sony,PS2,Dual Hearts,70
Sony,PS2,AirBlade,70
Sony,PS2,Ferrari F355 Challenge,70
Sony,PS2,Ty the Tasmanian Tiger,70
Sony,PS2,Herdy Gerdy,69
Sony,PS2,Haven: Call of the King,69
Sony,PS2,Scooby-Doo! Night of 100 Frights,69
Sony,PS2,Downforce,69
Sony,PS2,Sega Bass Fishing Duel,68
Sony,PS2,Ultimate Fighting Championship: Throwdown,68
Sony,PS2,Army Men: RTS,68
Sony,PS2,Grandia Xtreme,68
Sony,PS2,Shadow Man: 2econd Coming,68
Sony,PS2,Blood Omen 2,67
Sony,PS2,The Operative: No One Lives Forever,67
Sony,PS2,Dragon Ball Z: Budokai,67
Sony,PS2,Mystic Heroes,67
Sony,PS2,PaRappa the Rapper 2,67
Sony,PS2,Legaia 2: Duel Saga,67
Sony,PS2,Commandos 2: Men of Courage,67
Sony,PS2,Dog's Life,64
Sony,PS2,Naruto: Uzumaki Chronicles,62
Sony,PS2,Metal Saga,62
Sony,PS2,Alias,64
Sony,PS2,King of Fighters: Maximum Impact,64
Sony,PS2,Sonic Heroes,64
Sony,PS2,Van Helsing,64
Sony,PS2,Cold Fear,68
Sony,PS2,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",68
Sony,PS2,Rise of the Kasai,68
Sony,PS2,Suikoden Tactics,68
Sony,PS2,24: The Game,62
Sony,PS2,Dynasty Warriors 5 Empires,62
Sony,PS2,Warship Gunner 2,62
Sony,PS2,Crash Twinsanity,64
Sony,PS2,Wrath Unleashed,64
Sony,PS2,Arena Football: Road to Glory,62
Sony,PS2,Need for Speed ProStreet,62
Sony,PS2,Evil Dead: Regeneration,68
Sony,PS2,The Punisher,68
Sony,PS2,Wallace & Gromit: Curse of the Were-Rabbit,68
Sony,PS2,Harry Potter and the Goblet of Fire,68
Sony,PS2,Taito Legends,68
Sony,PS2,Barnyard,62
Sony,PS2,Lemony Snicket's A Series of Unfortunate Events,63
Sony,PS2,Digimon Rumble Arena 2,63
Sony,PS2,Outlaw Golf 2,63
Sony,PS2,Firefighter F.D. 18,63
Sony,PS2,Crash 'N' Burn,63
Sony,PS2,El Tigre: The Adventures of Manny Rivera,62
Sony,PS2,Spider-Man: Friend or Foe,62
Sony,PS2,Ty the Tasmanian Tiger 3: Night of the Quinkan,68
Sony,PS2,Juiced,68
Sony,PS2,Shrek SuperSlam,67
Sony,PS2,Pinball Hall of Fame: The Gottlieb Collection,63
Sony,PS2,Drakengard,63
Sony,PS2,Street Racing Syndicate,62
Sony,PS2,Crimson Tears,62
Sony,PS2,Harry Potter and the Order of the Phoenix,61
Sony,PS2,TMNT,61
Sony,PS2,Fullmetal Alchemist 2: Curse of the Crimson Elixir,67
Sony,PS2,World Championship Poker 2: Featuring Howard Lederer,67
Sony,PS2,The Incredibles,62
Sony,PS2,Headhunter: Redemption,62
Sony,PS2,Godzilla: Save the Earth,62
Sony,PS2,.hack//G.U. vol. 2//Reminisce,61
Sony,PS2,Raiden III,61
Sony,PS2,Outlaw Tennis,67
Sony,PS2,Haunting Ground,67
Sony,PS2,FIFA Street 2,59
Sony,PS2,Rule of Rose,59
Sony,PS2,Avatar: The Last Airbender,59
Sony,PS2,Hot Wheels Stunt Track Challenge,62
Sony,PS2,Yu-Gi-Oh! Capsule Monster Coliseum,62
Sony,PS2,Athens 2004,61
Sony,PS2,Future Tactics: The Uprising,61
Sony,PS2,Galactic Wrestling: Featuring Ultimate Muscle,61
Sony,PS2,Top Spin,67
Sony,PS2,Midway Arcade Treasures 3,67
Sony,PS2,Crash Tag Team Racing,66
Sony,PS2,Nicktoons: Battle for Volcano Island,59
Sony,PS2,Armored Core: Last Raven,59
Sony,PS2,Monster House,59
Sony,PS2,Spy Fiction,61
Sony,PS2,Ape Escape: Pumped & Primed,61
Sony,PS2,Lifeline,61
Sony,PS2,World Championship Poker,60
Sony,PS2,.hack//G.U. vol. 3//Redemption,60
Sony,PS2,The Fast and the Furious,59
Sony,PS2,Tokyo Xtreme Racer DRIFT,59
Sony,PS2,GoldenEye: Rogue Agent,60
Sony,PS2,Leisure Suit Larry: Magna Cum Laude,60
Sony,PS2,Aeon Flux,66
Sony,PS2,S.L.A.I.: Steel Lancer Arena International,66
Sony,PS2,Commandos Strike Force,58
Sony,PS2,Eagle Eye Golf,58
Sony,PS2,Over the Hedge,58
Sony,PS2,Drakengard 2,58
Sony,PS2,Kao the Kangaroo Round 2,58
Sony,PS2,Spyro: A Hero's Tail,60
Sony,PS2,Echo Night Beyond,60
Sony,PS2,Samurai Jack: The Shadow of Aku,59
Sony,PS2,Art of Fighting Anthology,60
Sony,PS2,Growlanser: Heritage of War,60
Sony,PS2,Magna Carta: Tears of Blood,66
Sony,PS2,Ghostbusters: The Video Game,64
Sony,PS2,Samurai Warriors 2,58
Sony,PS2,Monster Rancher EVO,58
Sony,PS2,Dirge of Cerberus: Final Fantasy VII,57
Sony,PS2,Asterix & Obelix: Kick Buttix,59
Sony,PS2,Way of the Samurai 2,59
Sony,PS2,King Arthur,59
Sony,PS2,Heatseeker,60
Sony,PS2,Flow: Urban Dance Uprising,65
Sony,PS2,ShellShock: Nam '67,58
Sony,PS2,NBA 08,59
Sony,PS2,Tony Hawk's Downhill Jam,59
Sony,PS2,Obscure,65
Sony,PS2,Jackass the Game,58
Sony,PS2,Disney/Pixar Finding Nemo,63
Sony,PS2,Batman: Rise of Sin Tzu,63
Sony,PS2,Alter Echo,62
Sony,PS2,Enter the Matrix,62
Sony,PS2,Big Mutha Truckers,62
Sony,PS2,Mace Griffin Bounty Hunter,62
Sony,PS2,MLB 2004,61
Sony,PS2,NCAA GameBreaker 2004,61
Sony,PS2,Speed Kings,61
Sony,PS2,Rugby 2004,61
Sony,PS2,Rogue Ops,61
Sony,PS2,Muppets Party Cruise,61
Sony,PS2,Risk: Global Domination,60
Sony,PS2,Starsky & Hutch,60
Sony,PS2,Mobile Light Force 2,59
Sony,PS2,Frogger's Adventures: The Rescue,59
Sony,PS2,Futurama,59
Sony,PS2,Yu-Gi-Oh! The Duelists of the Roses,59
Sony,PS2,The Hobbit,59
Sony,PS2,Bloody Roar 4,59
Sony,PS2,Teenage Mutant Ninja Turtles,59
Sony,PS2,Robin Hood: Defender of the Crown,59
Sony,PS2,Everblue 2,59
Sony,PS2,NBA ShootOut 2004,58
Sony,PS2,Iridium Runners,57
Sony,PS2,Sonic Riders: Zero Gravity,56
Sony,PS2,X2: Wolverine's Revenge,58
Sony,PS2,BlowOut,58
Sony,PS2,Mega Man X7,58
Sony,PS2,The King of Route 66,57
Sony,PS2,Spy Hunter 2,57
Sony,PS2,The Great Escape,57
Sony,PS2,World Heroes Anthology,53
Sony,PS2,B-Boy,53
Sony,PS2,Jet X2O,66
Sony,PS2,Sega Soccer Slam,66
Sony,PS2,Triple Play 2002,65
Sony,PS2,Mister Mosquito,65
Sony,PS2,Star Wars: Bounty Hunter,65
Sony,PS2,Taz Wanted,65
Sony,PS2,Gungrave,65
Sony,PS2,Mad Maestro!,65
Sony,PS2,ESPN Winter X-Games Snowboarding 2002,64
Sony,PS2,Egg Mania: Eggstreme Madness,64
Sony,PS2,Fire Blade,64
Sony,PS2,Global Touring Challenge: Africa,64
Sony,PS2,Forever Kingdom,64
Sony,PS2,Superman: Shadow of Apokolips,64
Sony,PS2,Barbarian,63
Sony,PS2,Tom Clancy's Ghost Recon,63
Sony,PS2,Rayman Arena,63
Sony,PS2,Seek and Destroy,63
Sony,PS2,Britney's Dance Beat,63
Sony,PS2,Street Hoops,62
Sony,PS2,ESPN International Winter Sports 2002,62
Sony,PS2,NBA ShootOut 2003,62
Sony,PS2,Looney Tunes: Space Race,62
Sony,PS2,Lego Soccer Mania,61
Sony,PS2,X-Men: Next Dimension,61
Sony,PS2,Silent Scope 3,61
Sony,PS2,Turok: Evolution,61
Sony,PS2,King's Field: The Ancient City,60
Sony,PS2,Ninja Assault,60
Sony,PS2,Wreckless: The Yakuza Missions,60
Sony,PS2,Conflict: Vietnam,58
Sony,PS2,Ribbit King,58
Sony,PS2,Tom Clancy's Ghost Recon 2,58
Sony,PS2,SD Gundam Force: Showdown!,58
Sony,PS2,Kuon,57
Sony,PS2,Corvette,57
Sony,PS2,Destruction Derby Arenas,57
Sony,PS2,Robotech: Invasion,57
Sony,PS2,The Nightmare of Druaga,57
Sony,PS2,DRIV3R,57
Sony,PS2,Capcom Fighting Evolution,57
Sony,PS2,Yu Yu Hakusho: Dark Tournament,56
Sony,PS2,Under the Skin,55
Sony,PS2,Showdown: Legends of Wrestling,55
Sony,PS2,Scooby-Doo! Mystery Mayhem,55
Sony,PS2,UFC: Sudden Impact,54
Sony,PS2,Astro Boy,54
Sony,PS2,Shaman King: Power of Spirit,54
Sony,PS2,Carmen Sandiego: The Secret of the Stolen Drums,53
Sony,PS2,Cy Girls,53
Sony,PS2,The Dukes of Hazzard: Return of the General Lee,52
Sony,PS2,Seven Samurai 20XX,52
Sony,PS2,Inuyasha: The Secret of the Cursed Mask,51
Sony,PS2,Malice,51
Sony,PS2,Trivial Pursuit Unhinged,51
Sony,PS2,Get On Da Mic,49
Sony,PS2,Battle Assault 3 featuring Gundam Seed,48
Sony,PS2,ChoroQ,48
Sony,PS2,Vietcong: Purple Haze,48
Sony,PS2,The Guy Game,48
Sony,PS2,Strike Force Bowling,48
Sony,PS2,Teenage Mutant Ninja Turtles 2: Battle Nexus,47
Sony,PS2,Catwoman,46
Sony,PS2,Backyard Wrestling 2: There Goes the Neighborhood,46
Sony,PS2,Secret Agent Clank,61
Sony,PS2,Ruff Trigger: The Vanocore Conspiracy,57
Sony,PS2,MLB SlugFest 2006,56
Sony,PS2,Dance Factory,56
Sony,PS2,SpongeBob SquarePants: Creature from the Krusty Krab,56
Sony,PS2,Teen Titans,56
Sony,PS2,Sonic Riders,55
Sony,PS2,IGPX: Immortal Grand Prix,55
Sony,PS2,Pac-Man World Rally,54
Sony,PS2,The Da Vinci Code,54
Sony,PS2,Curious George,53
Sony,PS2,Super Monkey Ball Adventure,53
Sony,PS2,World Championship Poker: Featuring Howard Lederer - All In,53
Sony,PS2,Jaws Unleashed,52
Sony,PS2,The Ant Bully,52
Sony,PS2,X-Men: The Official Game,52
Sony,PS2,Bionicle Heroes,52
Sony,PS2,Rampage: Total Destruction,51
Sony,PS2,Pirates of the Caribbean: The Legend of Jack Sparrow,51
Sony,PS2,And 1 Streetball,51
Sony,PS2,River King: A Wonderful Journey,51
Sony,PS2,Star Trek: Encounters,51
Sony,PS2,Eragon,51
Sony,PS2,Spy Hunter: Nowhere to Run,51
Sony,PS2,Chulip,57
Sony,PS2,Dawn of Mana,57
Sony,PS2,Shrek the Third,56
Sony,PS2,NASCAR 08,56
Sony,PS2,High School Musical: Sing It!,56
Sony,PS2,Transformers: The Game,56
Sony,PS2,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,65
Sony,PS2,Devil Kings,64
Sony,PS2,Warriors Orochi,55
Sony,PS2,Fantastic 4,64
Sony,PS2,Flipnic: Ultimate Pinball,64
Sony,PS2,Musashi: Samurai Legend,64
Sony,PS2,Batman Begins,64
Sony,PS2,Samurai Warriors 2: Empires,55
Sony,PS2,Suikoden IV,63
Sony,PS2,Worms Forts: Under Siege,63
Sony,PS2,Pac-Man World 3,63
Sony,PS2,The Legend of Spyro: The Eternal Night,54
Sony,PS2,Ghost Rider,54
Sony,PS2,Star Trek: Conquest,54
Sony,PS2,NBA 06,63
Sony,PS2,Pirates of the Caribbean: At World's End,54
Sony,PS2,MX vs. ATV Untamed,53
Sony,PS2,The Adventures of Darwin,53
Sony,PS2,Conflict: Global Terror,62
Sony,PS2,Gretzky NHL 06,62
Sony,PS2,Neopets: The Darkest Faerie,61
Sony,PS2,Scooby-Doo! Unmasked,61
Sony,PS2,Namco Museum 50th Anniversary,61
Sony,PS2,Shining Tears,61
Sony,PS2,Bratz: Rock Angelz,60
Sony,PS2,Trapt,60
Sony,PS2,The Incredibles: Rise of the Underminer,60
Sony,PS2,True Crime: New York City,60
Sony,PS2,Star Wars Episode III: Revenge of the Sith,60
Sony,PS2,World Poker Tour,60
Sony,PS2,Disney's Chicken Little,60
Sony,PS2,Urban Reign,60
Sony,PS2,"SpongeBob SquarePants: Lights, Camera, Pants!",59
Sony,PS2,Finny the Fish & the Seven Waters,59
Sony,PS2,Arc the Lad: End of Darkness,59
Sony,PS2,Star Trek: Shattered Universe,42
Sony,PS2,The Polar Express,39
Sony,PS2,Fight Club,36
Sony,PS2,McFarlane's Evil Prophecy,34
Sony,PS2,WWE Crush Hour,56
Sony,PS2,Spawn: Armageddon,56
Sony,PS2,Harry Potter and the Sorcerer's Stone,56
Sony,PS2,The Italian Job,55
Sony,PS2,Evil Dead: A Fistful of Boomstick,55
Sony,PS2,Virtual-On Marz,54
Sony,PS2,HSX HyperSonic.Xtreme,53
Sony,PS2,Lara Croft Tomb Raider: The Angel of Darkness,52
Sony,PS2,Looney Tunes: Back in Action,51
Sony,PS2,Backyard Wrestling: Don't Try This at Home,51
Sony,PS2,Bionicle,51
Sony,PS2,Galerians: Ash,50
Sony,PS2,RTX Red Rock,49
Sony,PS2,Monster 4x4: Masters of Metal,48
Sony,PS2,"Crouching Tiger, Hidden Dragon",48
Sony,PS2,My Street,46
Sony,PS2,Lowrider,46
Sony,PS2,Unlimited Saga,45
Sony,PS2,NCAA Final Four 2004,45
Sony,PS2,American Idol,41
Sony,PS2,Terminator 3: Rise of the Machines,38
Sony,PS2,Fugitive Hunter: War on Terror,35
Sony,PS2,MTV's Celebrity Deathmatch,32
Sony,PS2,Warriors Orochi 2,52
Sony,PS2,Samurai Warriors 2: Xtreme Legends,50
Sony,PS2,Mercenaries 2: World in Flames,49
Sony,PS2,Yu-Gi-Oh! GX: The Beginning of Destiny,49
Sony,PS2,Dragon Ball Z: Infinite World,48
Sony,PS2,Alone in the Dark,47
Sony,PS2,Iron Man,47
Sony,PS2,Dynasty Warriors 6,43
Sony,PS2,Dynasty Warriors: Gundam 2,52
Sony,PS2,PDC World Championship Darts 2008,47
Sony,PS2,Reservoir Dogs,50
Sony,PS2,Ford Bold Moves Street Racing,50
Sony,PS2,Family Guy,50
Sony,PS2,WinBack 2: Project Poseidon,48
Sony,PS2,Delta Force - Black Hawk Down: Team Sabre,48
Sony,PS2,One Piece: Pirates' Carnival,47
Sony,PS2,D1 Professional Drift Grand Prix Series,45
Sony,PS2,Hard Rock Casino,45
Sony,PS2,State of Emergency 2,44
Sony,PS2,Tom Clancy's Ghost Recon Advanced Warfighter,44
Sony,PS2,Flushed Away,43
Sony,PS2,Final Fight: Streetwise,43
Sony,PS2,The Sopranos: Road to Respect,42
Sony,PS2,Xiaolin Showdown,42
Sony,PS2,Zatch Bell! Mamodo Fury,40
Sony,PS2,Torino 2006 - the Official Video Game of the XX Olympic Winter Games,39
Sony,PS2,25 to Life,39
Sony,PS2,Cartoon Network Racing,39
Sony,PS2,Pimp My Ride,36
Sony,PS2,NFL GameDay 2003,60
Sony,PS2,Disney's Stitch: Experiment 626,59
Sony,PS2,Lethal Skies Elite Pilot: Team SW,59
Sony,PS2,ESPN NBA 2Night 2002,59
Sony,PS2,Legends of Wrestling II,59
Sony,PS2,Total Immersion Racing,59
Sony,PS2,Cabela's Big Game Hunter,59
Sony,PS2,The Lord of the Rings: The Fellowship of the Ring,59
Sony,PS2,Pryzm Chapter One: The Dark Unicorn,59
Sony,PS2,Riding Spirits,59
Sony,PS2,Whirl Tour,58
Sony,PS2,Fighter Maker 2,58
Sony,PS2,The Terminator: Dawn of Fate,58
Sony,PS2,RLH: Run Like Hell,58
Sony,PS2,Endgame,57
Sony,PS2,Drome Racers,57
Sony,PS2,Myst III: Exile,57
Sony,PS2,EOE: Eve of Extinction,57
Sony,PS2,NCAA Final Four 2003,57
Sony,PS2,Savage Skies,56
Sony,PS2,Reign of Fire,56
Sony,PS2,Spyro: Enter the Dragonfly,56
Sony,PS2,Zapper,56
Sony,PS2,NHL FaceOff 2003,55
Sony,PS2,Conflict: Desert Storm,55
Sony,PS2,Hot Wheels Velocity X,54
Sony,PS2,BMX XXX,54
Sony,PS2,NCAA March Madness 2002,54
Sony,PS2,NCAA GameBreaker 2003,53
Sony,PS2,FIFA Street,59
Sony,PS2,Gauntlet: Seven Sorrows,59
Sony,PS2,Playboy: The Mansion,59
Sony,PS2,L.A. Rush,58
Sony,PS2,Samurai Western,58
Sony,PS2,Resident Evil Outbreak File #2,58
Sony,PS2,Delta Force: Black Hawk Down,58
Sony,PS2,Tenchu: Fatal Shadows,58
Sony,PS2,Constantine,58
Sony,PS2,Romancing SaGa,58
Sony,PS2,Armored Core: Nine Breaker,57
Sony,PS2,The Getaway: Black Monday,57
Sony,PS2,Mobile Suit Gundam: Gundam vs. Zeta Gundam,57
Sony,PS2,Outlaw Volleyball Remixed,57
Sony,PS2,Dynasty Warriors 5: Xtreme Legends,57
Sony,PS2,World Tour Soccer 2006,56
Sony,PS2,Fullmetal Alchemist and the Broken Angel,56
Sony,PS2,Colosseum: Road to Freedom,56
Sony,PS2,Zatch Bell! Mamodo Battles,56
Sony,PS2,Frogger: Ancient Shadow,54
Sony,PS2,Combat Elite: WWII Paratroopers,54
Sony,PS2,Nicktoons Unite!,53
Sony,PS2,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,53
Sony,PS2,EyeToy: Operation Spy,53
Sony,PS2,Marvel Nemesis: Rise of the Imperfects,53
Sony,PS2,Virtua Quest,53
Sony,PS2,187 Ride or Die,52
Sony,PS2,Judge Dredd: Dredd VS Death,52
Sony,PS2,Inuyasha: Feudal Combat,52
Sony,PS2,Stolen,51
Sony,PS2,Big Mutha Truckers 2,51
Sony,PS2,Dead to Rights II,51
Sony,PS2,Death by Degrees,51
Sony,PS2,NanoBreaker,51
Sony,PS2,Naruto: Uzumaki Chronicles 2,52
Sony,PS2,Boogie,52
Sony,PS2,Spider-Man 3,50
Sony,PS2,Th3 Plan,50
Sony,PS2,Tokyo Xtreme Racer DRIFT 2,46
Sony,PS2,The Golden Compass,46
Sony,PS2,Swashbucklers: Blue vs. Grey,45
Sony,PS2,Made Man: Confessions of the Family Blood,45
Sony,PS2,Digimon World Data Squad,43
Sony,PS2,Eureka Seven Vol. 2: The New Vision,40
Sony,PS2,The Mummy: Tomb of the Dragon Emperor,38
Sony,PS2,Women's Volleyball Championship,32
Sony,PS2,Godzilla Unleashed,38
Sony,PS2,Looney Tunes: Acme Arsenal,38
Sony,PS2,Aqua Teen Hunger Force Zombie Ninja Pro-Am,37
Sony,PS2,Fantastic Four: Rise of the Silver Surfer,36
Sony,PS2,The Shield: The Game,36
Sony,PS2,Ford Racing 3,50
Sony,PS2,NARC,50
Sony,PS2,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,49
Sony,PS2,Dragon Ball Z: Sagas,49
Sony,PS2,DICE: DNA Integrated Cybernetic Enterprises,48
Sony,PS2,Digimon World 4,48
Sony,PS2,Beat Down: Fists of Vengeance,48
Sony,PS2,Predator: Concrete Jungle,47
Sony,PS2,Red Ninja: End of Honor,47
Sony,PS2,50 Cent: Bulletproof,47
Sony,PS2,Sega Classics Collection,46
Sony,PS2,World Series of Poker,46
Sony,PS2,Mobile Suit Gundam Seed: Never Ending Tomorrow,45
Sony,PS2,Without Warning,45
Sony,PS2,Shadow the Hedgehog,45
Sony,PS2,Zathura,43
Sony,PS2,Charlie and the Chocolate Factory,35
Sony,PS2,NBA Starting Five,53
Sony,PS2,Top Angler,53
Sony,PS2,"Monsters, Inc.",52
Sony,PS2,Legion: The Legend of Excalibur,51
Sony,PS2,Men in Black II: Alien Escape,50
Sony,PS2,Minority Report: Everybody Runs,50
Sony,PS2,Dino Stalker,50
Sony,PS2,Whiteout,50
Sony,PS2,WTA Tour Tennis,50
Sony,PS2,Disney's PK: Out of the Shadows,49
Sony,PS2,Salt Lake 2002,49
Sony,PS2,Blade II,49
Sony,PS2,James Cameron's Dark Angel,48
Sony,PS2,Pac-Man Fever,47
Sony,PS2,Monster Jam: Maximum Destruction,47
Sony,PS2,The Scorpion King: Rise of the Akkadian,47
Sony,PS2,Conflict Zone,47
Sony,PS2,Tetris Worlds,44
Sony,PS2,Evolution Skateboarding,44
Sony,PS2,The Simpsons Skateboarding,38
Sony,PS2,Evolution Snowboarding,38
Sony,PS2,Shifters,37
Sony,PS2,Mike Tyson Heavyweight Boxing,33
Sony,PS2,GoDai: Elemental Force,27
Sony,PS2,Gravity Games Bike: Street Vert Dirt,24
Microsoft,XBOX,Halo: Combat Evolved,97
Microsoft,XBOX,Madden NFL 2002,90
Microsoft,XBOX,NHL 2002,89
Microsoft,XBOX,Max Payne,89
Microsoft,XBOX,SSX Tricky,88
Microsoft,XBOX,Dead or Alive 3,87
Microsoft,XBOX,Project Gotham Racing,85
Microsoft,XBOX,Silent Hill 2: Restless Dreams,84
Microsoft,XBOX,World Soccer Winning Eleven 9,89
Microsoft,XBOX,Tom Clancy's Splinter Cell Double Agent,89
Microsoft,XBOX,NCAA Football 07,88
Microsoft,XBOX,Midnight Club 3: DUB Edition Remix,87
Microsoft,XBOX,Lego Star Wars II: The Original Trilogy,85
Microsoft,XBOX,FIFA 07 Soccer,85
Microsoft,XBOX,TOCA Race Driver 3,84
Microsoft,XBOX,Fight Night Round 3,83
Microsoft,XBOX,NBA 2K7,83
Microsoft,XBOX,Call of Duty 3,83
Microsoft,XBOX,Madden NFL 07,83
Microsoft,XBOX,Marvel: Ultimate Alliance,83
Microsoft,XBOX,Tomb Raider: Legend,82
Microsoft,XBOX,Halo 2,95
Microsoft,XBOX,Burnout 3: Takedown,94
Microsoft,XBOX,Tom Clancy's Splinter Cell Pandora Tomorrow,93
Microsoft,XBOX,ESPN NFL 2K5,92
Microsoft,XBOX,Madden NFL 2005,91
Microsoft,XBOX,Ninja Gaiden,91
Microsoft,XBOX,MVP Baseball 2004,90
Microsoft,XBOX,NCAA Football 2005,89
Microsoft,XBOX,The Chronicles of Riddick: Escape From Butcher Bay,89
Microsoft,XBOX,Tiger Woods PGA Tour 2005,88
Microsoft,XBOX,ESPN NHL 2K5,88
Microsoft,XBOX,Rallisport Challenge 2,87
Microsoft,XBOX,NASCAR 2005: Chase for the Cup,86
Microsoft,XBOX,ESPN College Hoops 2K5,86
Microsoft,XBOX,Guilty Gear X2 #Reload,86
Microsoft,XBOX,Star Wars: Knights of the Old Republic II: The Sith Lords,86
Microsoft,XBOX,Fable,85
Microsoft,XBOX,NBA Live 2005,85
Microsoft,XBOX,Fight Night 2004,85
Microsoft,XBOX,ESPN NBA 2K5,85
Microsoft,XBOX,Fatal Frame II: Crimson Butterfly Director's Cut,84
Microsoft,XBOX,Colin McRae Rally 04,84
Microsoft,XBOX,Tom Clancy's Rainbow Six 3: Black Arrow,84
Microsoft,XBOX,Def Jam: Fight for NY,84
Microsoft,XBOX,Full Spectrum Warrior,84
Microsoft,XBOX,Psi-Ops: The Mindgate Conspiracy,84
Microsoft,XBOX,Grand Theft Auto Double Pack,96
Microsoft,XBOX,Star Wars: Knights of the Old Republic,94
Microsoft,XBOX,Prince of Persia: The Sands of Time,92
Microsoft,XBOX,Madden NFL 2004,92
Microsoft,XBOX,SSX 3,92
Microsoft,XBOX,SoulCalibur II,92
Microsoft,XBOX,ESPN NFL Football,91
Microsoft,XBOX,Project Gotham Racing 2,90
Microsoft,XBOX,Panzer Dragoon Orta,90
Microsoft,XBOX,NBA Street Vol. 2,89
Microsoft,XBOX,World Series Baseball 2K3,89
Microsoft,XBOX,Top Spin,89
Microsoft,XBOX,Tiger Woods PGA Tour 2004,89
Microsoft,XBOX,ESPN NHL Hockey,88
Microsoft,XBOX,NCAA Football 2004,88
Microsoft,XBOX,The Elder Scrolls III: Morrowind Game of the Year Edition,88
Microsoft,XBOX,Crimson Skies: High Road to Revenge,88
Microsoft,XBOX,Burnout 2: Point of Impact,88
Microsoft,XBOX,Ninja Gaiden Black,94
Microsoft,XBOX,Tom Clancy's Splinter Cell Chaos Theory,94
Microsoft,XBOX,Grand Theft Auto: San Andreas,93
Microsoft,XBOX,Forza Motorsport,92
Microsoft,XBOX,Beyond Good & Evil,87
Microsoft,XBOX,ESPN NBA Basketball,87
Microsoft,XBOX,MotoGP 2,87
Microsoft,XBOX,Midnight Club II,86
Microsoft,XBOX,Half-Life 2,90
Microsoft,XBOX,World Soccer Winning Eleven 8 International,90
Microsoft,XBOX,Tom Clancy's Rainbow Six 3,86
Microsoft,XBOX,Colin McRae Rally 3,86
Microsoft,XBOX,NBA Live 2004,85
Microsoft,XBOX,NHL 2004,85
Microsoft,XBOX,Halo 2 Multiplayer Map Pack,89
Microsoft,XBOX,Burnout Revenge,89
Microsoft,XBOX,Tony Hawk's Underground,85
Microsoft,XBOX,Jade Empire,89
Microsoft,XBOX,NBA Street V3,89
Microsoft,XBOX,Brothers in Arms: Road to Hill 30,88
Microsoft,XBOX,Psychonauts,88
Microsoft,XBOX,Fight Night Round 2,88
Microsoft,XBOX,Doom 3,88
Microsoft,XBOX,Oddworld: Stranger's Wrath,88
Microsoft,XBOX,NCAA Football 06,87
Microsoft,XBOX,Madden NFL 06,86
Microsoft,XBOX,Mercenaries,86
Microsoft,XBOX,Unreal Championship 2: The Liandri Conflict,85
Microsoft,XBOX,Far Cry Instincts,85
Microsoft,XBOX,MotoGP 3: Ultimate Racing Technology,85
Microsoft,XBOX,Prince of Persia: The Two Thrones,85
Microsoft,XBOX,The Warriors,85
Microsoft,XBOX,Brothers in Arms: Earned in Blood,85
Microsoft,XBOX,NBA 2K6,84
Microsoft,XBOX,The Incredible Hulk: Ultimate Destruction,84
Microsoft,XBOX,Midnight Club 3: DUB Edition,84
Microsoft,XBOX,Tony Hawk's Pro Skater 3,93
Microsoft,XBOX,Tom Clancy's Splinter Cell,93
Microsoft,XBOX,Madden NFL 2003,92
Microsoft,XBOX,NCAA Football 2003,90
Microsoft,XBOX,Tony Hawk's Pro Skater 4,90
Microsoft,XBOX,NBA 2K2,90
Microsoft,XBOX,NHL 2K3,89
Microsoft,XBOX,Tiger Woods PGA Tour 2003,88
Microsoft,XBOX,FIFA Soccer 2003,88
Microsoft,XBOX,JSRF: Jet Set Radio Future,88
Microsoft,XBOX,TimeSplitters 2,88
Microsoft,XBOX,The Elder Scrolls III: Morrowind,87
Microsoft,XBOX,Rallisport Challenge,87
Microsoft,XBOX,MechAssault,87
Microsoft,XBOX,NFL 2K2,87
Microsoft,XBOX,Metal Gear Solid 2: Substance,87
